date,price,volume,company
2019-04-01,$119.02,19885780,MSFT
2019-04-02,$48.505,90909480,AAPL
2019-04-02,$60.277,18276980,GOOGL
2019-04-02,$174.20,23926430,META
2019-04-02,$119.19,16413430,MSFT
2019-04-03,$48.8375,92972640,AAPL
2019-04-03,$60.5405,22178100,GOOGL
2019-04-03,$173.54,27380570,META
2019-04-03,$119.97,22354020,MSFT
2019-04-04,$48.9225,76360200,AAPL
2019-04-04,$60.9725,20976260,GOOGL
2019-04-04,$176.02,17768670,META
2019-04-04,$119.36,20090610,MSFT
2019-04-05,$49.25,73892280,AAPL
2019-04-05,$60.5725,19995520,GOOGL
2019-04-05,$175.72,9499559,META
2019-04-05,$119.89,15737990,MSFT
2019-04-08,$50.025,103319520,AAPL
2019-04-08,$60.414,21748160,GOOGL
2019-04-08,$174.93,7287902,META
2019-04-08,$119.93,15113170,MSFT
2019-04-09,$49.875,142953120,AAPL
2019-04-09,$60.1345,19662900,GOOGL
2019-04-09,$177.58,19599420,META
2019-04-09,$119.28,17275470,MSFT
2019-04-10,$50.155,86619000,AAPL
2019-04-10,$60.3225,15493280,GOOGL
2019-04-10,$177.82,11684940,META
2019-04-10,$120.19,14540330,MSFT
2019-04-11,$49.7375,82172760,AAPL
2019-04-11,$60.4795,16984660,GOOGL
2019-04-11,$177.51,8048582,META
2019-04-11,$120.33,13758010,MSFT
2019-04-12,$49.7175,110954320,AAPL
2019-04-12,$61.1365,24271560,GOOGL
2019-04-12,$179.10,12321770,META
2019-04-12,$120.95,19719730,MSFT
2019-04-15,$49.8075,70096600,AAPL
2019-04-15,$61.3265,23795680,GOOGL
2019-04-15,$179.65,10827980,META
2019-04-15,$121.05,15526260,MSFT
2019-04-16,$49.8125,102673320,AAPL
2019-04-16,$61.5955,22559420,GOOGL
2019-04-16,$178.87,11185690,META
2019-04-16,$120.77,14054870,MSFT
2019-04-17,$50.7825,115461240,AAPL
2019-04-17,$62.007,29424520,GOOGL
2019-04-17,$178.78,9520718,META
2019-04-17,$121.77,19012080,MSFT
2019-04-18,$50.965,96742120,AAPL
2019-04-18,$62.0735,24748280,GOOGL
2019-04-18,$178.28,11639990,META
2019-04-18,$123.37,27651970,MSFT
2019-04-22,$51.1325,71367680,AAPL
2019-04-22,$62.688,19082540,GOOGL
2019-04-22,$181.44,13348950,META
2019-04-22,$123.76,14825150,MSFT
2019-04-23,$51.87,93145520,AAPL
2019-04-23,$63.5295,31595240,GOOGL
2019-04-23,$183.78,19631900,META
2019-04-23,$125.44,23539620,MSFT
2019-04-24,$51.79,69710280,AAPL
2019-04-24,$63.0025,22741160,GOOGL
2019-04-24,$182.58,34957090,META
2019-04-24,$125.01,29919920,MSFT
2019-04-25,$51.32,73855400,AAPL
2019-04-25,$63.367,31246240,GOOGL
2019-04-25,$193.26,54088650,META
2019-04-25,$129.15,37927120,MSFT
2019-04-26,$51.075,74451080,AAPL
2019-04-26,$63.871,27159100,GOOGL
2019-04-26,$191.49,21947170,META
2019-04-26,$129.89,23306180,MSFT
2019-04-29,$51.1525,88041440,AAPL
2019-04-29,$64.81,69725860,GOOGL
2019-04-29,$194.78,19538750,META
2019-04-29,$129.77,16179580,MSFT
2019-04-30,$50.1675,183004640,AAPL
2019-04-30,$59.948,132345540,GOOGL
2019-04-30,$193.40,23309400,META
2019-04-30,$130.60,24041490,MSFT
2019-05-01,$52.63,259309320,AAPL
2019-05-01,$58.666,74340360,GOOGL
2019-05-01,$193.03,15996650,META
2019-05-01,$127.88,26821690,MSFT
2019-05-02,$52.2875,127985280,AAPL
2019-05-02,$58.3255,45097800,GOOGL
2019-05-02,$192.53,13209450,META
2019-05-02,$126.21,27350160,MSFT
2019-05-03,$52.9375,83569520,AAPL
2019-05-03,$59.4775,41587520,GOOGL
2019-05-03,$195.47,14575430,META
2019-05-03,$128.90,24911130,MSFT
2019-05-06,$52.12,129772440,AAPL
2019-05-06,$59.673,31773680,GOOGL
2019-05-06,$193.88,13994930,META
2019-05-06,$128.15,24239460,MSFT
2019-05-07,$50.715,155054800,AAPL
2019-05-07,$58.943,36604760,GOOGL
2019-05-07,$189.77,16253000,META
2019-05-07,$125.52,36017660,MSFT
2019-05-08,$50.725,105358000,AAPL
2019-05-08,$58.539,25520440,GOOGL
2019-05-08,$189.54,12505740,META
2019-05-08,$125.51,28419000,MSFT
2019-05-09,$50.18,139634440,AAPL
2019-05-09,$58.3985,29555040,GOOGL
2019-05-09,$188.65,12967030,META
2019-05-09,$125.50,27235840,MSFT
2019-05-10,$49.295,164834840,AAPL
2019-05-10,$58.382,31649200,GOOGL
2019-05-10,$188.34,12578510,META
2019-05-10,$127.13,30915080,MSFT
2019-05-13,$46.43,229722480,AAPL
2019-05-13,$56.8295,45633720,GOOGL
2019-05-13,$181.54,16833350,META
2019-05-13,$123.35,33944920,MSFT
2019-05-14,$47.165,146118720,AAPL
2019-05-14,$56.243,40391000,GOOGL
2019-05-14,$180.73,17628140,META
2019-05-14,$124.73,25266320,MSFT
2019-05-15,$47.73,106178880,AAPL
2019-05-15,$58.54,59302340,GOOGL
2019-05-15,$186.27,16746900,META
2019-05-15,$126.02,24722710,MSFT
2019-05-16,$47.52,132125440,AAPL
2019-05-16,$59.225,35307760,GOOGL
2019-05-16,$186.99,12953110,META
2019-05-16,$128.93,30112220,MSFT
2019-05-17,$47.25,131516360,AAPL
2019-05-17,$58.439,25361000,GOOGL
2019-05-17,$185.30,10485370,META
2019-05-17,$128.07,25770540,MSFT
2019-05-20,$45.7725,154449160,AAPL
2019-05-20,$57.233,30602520,GOOGL
2019-05-20,$182.72,10351980,META
2019-05-20,$126.22,23706930,MSFT
2019-05-21,$46.65,113459400,AAPL
2019-05-21,$57.722,20564960,GOOGL
2019-05-21,$184.82,7502820,META
2019-05-21,$126.90,15293260,MSFT
2019-05-22,$45.695,118994240,AAPL
2019-05-22,$57.7925,18825580,GOOGL
2019-05-22,$185.32,9213801,META
2019-05-22,$127.67,15396490,MSFT
2019-05-23,$44.915,146118960,AAPL
2019-05-23,$57.267,25213140,GOOGL
2019-05-23,$180.87,12768840,META
2019-05-23,$126.18,23603810,MSFT
2019-05-24,$44.7425,94858760,AAPL
2019-05-24,$56.9305,18553020,GOOGL
2019-05-24,$181.06,8807701,META
2019-05-24,$126.24,14123360,MSFT
2019-05-28,$44.5575,111792640,AAPL
2019-05-28,$56.978,20951080,GOOGL
2019-05-28,$184.31,14843310,META
2019-05-28,$126.16,23128360,MSFT
2019-05-29,$44.345,113924680,AAPL
2019-05-29,$55.997,36230200,GOOGL
2019-05-29,$182.19,12797690,META
2019-05-29,$124.94,22763140,MSFT
2019-05-30,$44.575,84873640,AAPL
2019-05-30,$56.0705,18088380,GOOGL
2019-05-30,$183.01,8581544,META
2019-05-30,$125.73,16829610,MSFT
2019-05-31,$43.7675,108174320,AAPL
2019-05-31,$55.325,31589620,GOOGL
2019-05-31,$177.47,15226540,META
2019-05-31,$123.68,26646770,MSFT
2019-06-03,$43.325,161584280,AAPL
2019-06-03,$51.937,96889600,GOOGL
2019-06-03,$164.15,56059610,META
2019-06-03,$119.84,37983640,MSFT
2019-06-04,$44.91,123871840,AAPL
2019-06-04,$52.7245,60511280,GOOGL
2019-06-04,$167.50,46044260,META
2019-06-04,$123.16,29382640,MSFT
2019-06-05,$45.635,119093720,AAPL
2019-06-05,$52.232,46988720,GOOGL
2019-06-05,$168.17,19758320,META
2019-06-05,$125.83,24926140,MSFT
2019-06-06,$46.305,90105240,AAPL
2019-06-06,$52.388,29020520,GOOGL
2019-06-06,$168.33,12446350,META
2019-06-06,$127.82,21458960,MSFT
2019-06-07,$47.5375,122737560,AAPL
2019-06-07,$53.4185,43827140,GOOGL
2019-06-07,$173.35,16917340,META
2019-06-07,$131.40,33885590,MSFT
2019-06-10,$48.145,104883400,AAPL
2019-06-10,$54.138,28509280,GOOGL
2019-06-10,$174.82,14767920,META
2019-06-10,$132.60,26477100,MSFT
2019-06-11,$48.7025,107731520,AAPL
2019-06-11,$54.052,33516340,GOOGL
2019-06-11,$178.10,15266640,META
2019-06-11,$132.10,23913730,MSFT
2019-06-12,$48.5475,73012760,AAPL
2019-06-12,$53.955,23673000,GOOGL
2019-06-12,$175.04,17699810,META
2019-06-12,$131.49,17092460,MSFT
2019-06-13,$48.5375,86698520,AAPL
2019-06-13,$54.5505,20813220,GOOGL
2019-06-13,$177.47,12253570,META
2019-06-13,$132.32,17200850,MSFT
2019-06-14,$48.185,75045880,AAPL
2019-06-14,$54.315,24586080,GOOGL
2019-06-14,$181.33,16773690,META
2019-06-14,$132.45,17821700,MSFT
2019-06-17,$48.4725,58676560,AAPL
2019-06-17,$54.6945,19769820,GOOGL
2019-06-17,$189.01,29459880,META
2019-06-17,$132.85,14517790,MSFT
2019-06-18,$49.6125,106204000,AAPL
2019-06-18,$55.262,34526240,GOOGL
2019-06-18,$188.47,37571350,META
2019-06-18,$135.16,25934460,MSFT
2019-06-19,$49.4675,84496960,AAPL
2019-06-19,$55.2255,26720300,GOOGL
2019-06-19,$187.48,21417090,META
2019-06-19,$135.69,23744440,MSFT
2019-06-20,$49.865,86055960,AAPL
2019-06-20,$55.66,24018160,GOOGL
2019-06-20,$189.53,14635740,META
2019-06-20,$136.95,33042590,MSFT
2019-06-21,$49.695,191202360,AAPL
2019-06-21,$56.2685,50777440,GOOGL
2019-06-21,$191.14,22751160,META
2019-06-21,$136.97,36727890,MSFT
2019-06-24,$49.645,72881680,AAPL
2019-06-24,$55.835,24237860,GOOGL
2019-06-24,$192.60,15508960,META
2019-06-24,$137.78,20628840,MSFT
2019-06-25,$48.8925,84281320,AAPL
2019-06-25,$54.379,31644340,GOOGL
2019-06-25,$188.84,16750310,META
2019-06-25,$133.43,33327420,MSFT
2019-06-26,$49.95,104270040,AAPL
2019-06-26,$54.016,34697460,GOOGL
2019-06-26,$187.66,12808600,META
2019-06-26,$133.93,23657750,MSFT
2019-06-27,$49.935,83598880,AAPL
2019-06-27,$53.8315,24078280,GOOGL
2019-06-27,$189.50,11158980,META
2019-06-27,$134.15,16557480,MSFT
2019-06-28,$49.48,124442560,AAPL
2019-06-28,$54.14,33671360,GOOGL
2019-06-28,$193.00,16378880,META
2019-06-28,$133.96,30042970,MSFT
2019-07-01,$50.3875,109266960,AAPL
2019-07-01,$55.00,29288980,GOOGL
2019-07-01,$193.00,14204690,META
2019-07-01,$135.68,22654160,MSFT
2019-07-02,$50.6825,67740880,AAPL
2019-07-02,$55.63,20638380,GOOGL
2019-07-02,$195.00,9049979,META
2019-07-02,$136.58,15237840,MSFT
2019-07-03,$51.1025,45448200,AAPL
2019-07-03,$56.1495,20154360,GOOGL
2019-07-03,$197.20,10246120,META
2019-07-03,$137.46,13629300,MSFT
2019-07-05,$51.0575,69062080,AAPL
2019-07-05,$56.6333,29793560,GOOGL
2019-07-05,$196.40,11164110,META
2019-07-05,$137.06,18141140,MSFT
2019-07-08,$50.005,101354520,AAPL
2019-07-08,$55.8395,29887420,GOOGL
2019-07-08,$195.76,9723858,META
2019-07-08,$136.96,16779750,MSFT
2019-07-09,$50.31,82312080,AAPL
2019-07-09,$56.2145,29472440,GOOGL
2019-07-09,$199.21,14698610,META
2019-07-09,$136.46,19953100,MSFT
2019-07-10,$50.8075,71588560,AAPL
2019-07-10,$57.0455,30710920,GOOGL
2019-07-10,$202.73,20571700,META
2019-07-10,$137.85,24204360,MSFT
2019-07-11,$50.4375,80767360,AAPL
2019-07-11,$57.204,26010580,GOOGL
2019-07-11,$201.23,13678460,META
2019-07-11,$138.40,22327940,MSFT
2019-07-12,$50.825,70380840,AAPL
2019-07-12,$57.267,21878660,GOOGL
2019-07-12,$204.87,15366270,META
2019-07-12,$138.90,18936830,MSFT
2019-07-15,$51.3025,67789680,AAPL
2019-07-15,$57.5255,21168620,GOOGL
2019-07-15,$203.91,16030340,META
2019-07-15,$138.90,16651460,MSFT
2019-07-16,$51.125,67467280,AAPL
2019-07-16,$57.673,25352820,GOOGL
2019-07-16,$203.84,12132720,META
2019-07-16,$137.08,22726130,MSFT
2019-07-17,$50.8375,56429800,AAPL
2019-07-17,$57.337,19537880,GOOGL
2019-07-17,$201.80,12083710,META
2019-07-17,$136.27,20210960,MSFT
2019-07-18,$51.415,74328640,AAPL
2019-07-18,$57.362,25475380,GOOGL
2019-07-18,$200.78,11956550,META
2019-07-18,$136.42,30808710,MSFT
2019-07-19,$50.6475,83717240,AAPL
2019-07-19,$56.5775,23183060,GOOGL
2019-07-19,$198.36,12098260,META
2019-07-19,$136.62,48992360,MSFT
2019-07-22,$51.805,89111720,AAPL
2019-07-22,$56.9605,28935140,GOOGL
2019-07-22,$202.32,13589020,META
2019-07-22,$138.43,25080760,MSFT
2019-07-23,$52.21,73420840,AAPL
2019-07-23,$57.4025,20648760,GOOGL
2019-07-23,$202.36,14583680,META
2019-07-23,$139.29,18034590,MSFT
2019-07-24,$52.1675,59966280,AAPL
2019-07-24,$56.9865,27199120,GOOGL
2019-07-24,$204.66,32532540,META
2019-07-24,$140.72,20738280,MSFT
2019-07-25,$51.755,55638240,AAPL
2019-07-25,$56.797,54762780,GOOGL
2019-07-25,$200.71,39889870,META
2019-07-25,$140.19,18356880,MSFT
2019-07-26,$51.935,70475480,AAPL
2019-07-26,$62.261,121215900,GOOGL
2019-07-26,$199.75,24433990,META
2019-07-26,$141.34,19037600,MSFT
2019-07-29,$52.42,86693560,AAPL
2019-07-29,$62.092,41382540,GOOGL
2019-07-29,$195.94,16530800,META
2019-07-29,$141.03,16605870,MSFT
2019-07-30,$52.195,135742880,AAPL
2019-07-30,$61.40,28615500,GOOGL
2019-07-30,$197.04,11903560,META
2019-07-30,$140.35,16846530,MSFT
2019-07-31,$53.26,277125440,AAPL
2019-07-31,$60.91,39959980,GOOGL
2019-07-31,$194.23,14593540,META
2019-07-31,$136.27,38598790,MSFT
2019-08-01,$52.1075,216071680,AAPL
2019-08-01,$60.589,35425420,GOOGL
2019-08-01,$192.73,17777010,META
2019-08-01,$138.06,40557500,MSFT
2019-08-02,$51.005,163448480,AAPL
2019-08-02,$59.816,34909000,GOOGL
2019-08-02,$189.02,15296980,META
2019-08-02,$136.90,30791620,MSFT
2019-08-05,$48.335,209571880,AAPL
2019-08-05,$57.7375,47839440,GOOGL
2019-08-05,$181.73,23086660,META
2019-08-05,$132.21,42749550,MSFT
2019-08-06,$49.25,143299160,AAPL
2019-08-06,$58.554,36014140,GOOGL
2019-08-06,$184.51,18035690,META
2019-08-06,$134.69,32696650,MSFT
2019-08-07,$49.76,133457600,AAPL
2019-08-07,$58.7955,30686940,GOOGL
2019-08-07,$185.15,15833200,META
2019-08-07,$135.28,33414540,MSFT
2019-08-08,$50.8575,108038080,AAPL
2019-08-08,$60.3095,30116960,GOOGL
2019-08-08,$190.16,14828920,META
2019-08-08,$138.89,27496510,MSFT
2019-08-09,$50.2475,98479000,AAPL
2019-08-09,$59.445,20418900,GOOGL
2019-08-09,$187.85,11058810,META
2019-08-09,$137.71,23466700,MSFT
2019-08-12,$50.12,89927560,AAPL
2019-08-12,$58.725,22064860,GOOGL
2019-08-12,$185.37,10936280,META
2019-08-12,$135.79,20484350,MSFT
2019-08-13,$52.2425,190159160,AAPL
2019-08-13,$59.8365,28604800,GOOGL
2019-08-13,$188.45,13653320,META
2019-08-13,$138.60,25496590,MSFT
2019-08-14,$50.6875,146189760,AAPL
2019-08-14,$58.2125,35430020,GOOGL
2019-08-14,$179.71,18903720,META
2019-08-14,$133.98,32527250,MSFT
2019-08-15,$50.435,111533440,AAPL
2019-08-15,$58.466,28614300,GOOGL
2019-08-15,$182.59,13059640,META
2019-08-15,$133.68,28125420,MSFT
2019-08-16,$51.625,115254480,AAPL
2019-08-16,$58.9605,25303740,GOOGL
2019-08-16,$183.70,12844830,META
2019-08-16,$136.13,25026150,MSFT
2019-08-19,$52.5875,97727680,AAPL
2019-08-19,$60.022,24457080,GOOGL
2019-08-19,$186.17,9699661,META
2019-08-19,$138.41,24370540,MSFT
2019-08-20,$52.59,107678120,AAPL
2019-08-20,$59.1765,20211320,GOOGL
2019-08-20,$183.81,10087590,META
2019-08-20,$137.26,21189000,MSFT
2019-08-21,$53.16,86259000,AAPL
2019-08-21,$59.579,14165440,GOOGL
2019-08-21,$183.55,8409548,META
2019-08-21,$138.79,14982310,MSFT
2019-08-22,$53.115,89071280,AAPL
2019-08-22,$59.576,17358300,GOOGL
2019-08-22,$182.04,10829510,META
2019-08-22,$137.78,18709660,MSFT
2019-08-23,$50.66,187531360,AAPL
2019-08-23,$57.679,36262820,GOOGL
2019-08-23,$177.75,17331220,META
2019-08-23,$133.39,38515390,MSFT
2019-08-26,$51.6225,104264520,AAPL
2019-08-26,$58.559,21178520,GOOGL
2019-08-26,$180.36,8780477,META
2019-08-26,$135.45,20325270,MSFT
2019-08-27,$51.04,103589360,AAPL
2019-08-27,$58.541,23469780,GOOGL
2019-08-27,$181.30,14408950,META
2019-08-27,$135.74,23115640,MSFT
2019-08-28,$51.3825,63830520,AAPL
2019-08-28,$58.6875,16816580,GOOGL
2019-08-28,$181.76,9392060,META
2019-08-28,$135.56,17410830,MSFT
2019-08-29,$52.2525,84030600,AAPL
2019-08-29,$59.712,19641960,GOOGL
2019-08-29,$185.57,10135030,META
2019-08-29,$138.12,20179720,MSFT
2019-08-30,$52.185,84650240,AAPL
2019-08-30,$59.5265,18067500,GOOGL
2019-08-30,$185.67,10785720,META
2019-08-30,$137.86,23946120,MSFT
2019-09-03,$51.425,80238280,AAPL
2019-09-03,$58.4775,25922320,GOOGL
2019-09-03,$182.39,9792187,META
2019-09-03,$136.04,18880770,MSFT
2019-09-04,$52.2975,76867280,AAPL
2019-09-04,$59.1135,21313320,GOOGL
2019-09-04,$187.14,11314570,META
2019-09-04,$137.63,18015310,MSFT
2019-09-05,$53.32,95787520,AAPL
2019-09-05,$60.6095,26413120,GOOGL
2019-09-05,$190.90,13896620,META
2019-09-05,$140.05,26119520,MSFT
2019-09-06,$53.315,77449160,AAPL
2019-09-06,$60.316,18971600,GOOGL
2019-09-06,$187.49,15226820,META
2019-09-06,$139.10,20824500,MSFT
2019-09-09,$53.5425,109237600,AAPL
2019-09-09,$60.2635,31859160,GOOGL
2019-09-09,$188.76,14722400,META
2019-09-09,$137.52,25773930,MSFT
2019-09-10,$54.175,127111720,AAPL
2019-09-10,$60.285,27921540,GOOGL
2019-09-10,$186.17,15455870,META
2019-09-10,$136.08,28903380,MSFT
2019-09-11,$55.8975,177158600,AAPL
2019-09-11,$61.00,23521320,GOOGL
2019-09-11,$188.49,11761660,META
2019-09-11,$136.12,24726120,MSFT
2019-09-12,$55.7713,128906680,AAPL
2019-09-12,$61.7485,31644600,GOOGL
2019-09-12,$187.47,11419780,META
2019-09-12,$137.52,27009980,MSFT
2019-09-13,$54.6875,159053200,AAPL
2019-09-13,$62.0015,23675240,GOOGL
2019-09-13,$187.19,11441120,META
2019-09-13,$137.32,23363060,MSFT
2019-09-16,$54.975,84632560,AAPL
2019-09-16,$61.5815,28217600,GOOGL
2019-09-16,$186.22,8444844,META
2019-09-16,$136.33,16731440,MSFT
2019-09-17,$55.175,73545880,AAPL
2019-09-17,$61.494,20944020,GOOGL
2019-09-17,$188.08,9751570,META
2019-09-17,$137.39,17976290,MSFT
2019-09-18,$55.6925,102572360,AAPL
2019-09-18,$61.6325,17855760,GOOGL
2019-09-18,$188.14,9945798,META
2019-09-18,$138.52,24473390,MSFT
2019-09-19,$55.24,88751520,AAPL
2019-09-19,$61.9375,16940040,GOOGL
2019-09-19,$190.14,10474690,META
2019-09-19,$141.07,36095410,MSFT
2019-09-20,$54.4325,231908360,AAPL
2019-09-20,$61.492,38754860,GOOGL
2019-09-20,$189.93,20359880,META
2019-09-20,$139.44,40040770,MSFT
2019-09-23,$54.68,77678600,AAPL
2019-09-23,$61.7345,23941380,GOOGL
2019-09-23,$186.82,14370090,META
2019-09-23,$139.14,17408370,MSFT
2019-09-24,$54.42,125737480,AAPL
2019-09-24,$60.9165,36714240,GOOGL
2019-09-24,$181.28,18775670,META
2019-09-24,$137.38,30016670,MSFT
2019-09-25,$55.2575,89924040,AAPL
2019-09-25,$62.297,27103240,GOOGL
2019-09-25,$182.80,18339960,META
2019-09-25,$139.36,22544050,MSFT
2019-09-26,$54.9725,76353240,AAPL
2019-09-26,$62.1145,23431540,GOOGL
2019-09-26,$180.11,16280690,META
2019-09-26,$139.54,17813510,MSFT
2019-09-27,$54.705,101445160,AAPL
2019-09-27,$61.2975,34449620,GOOGL
2019-09-27,$177.10,14663580,META
2019-09-27,$137.73,22498960,MSFT
2019-09-30,$55.9925,105274320,AAPL
2019-09-30,$61.057,25892180,GOOGL
2019-09-30,$178.08,11071430,META
2019-09-30,$139.03,18430390,MSFT
2019-10-01,$56.1475,144748640,AAPL
2019-10-01,$60.30,25654700,GOOGL
2019-10-01,$175.81,17261560,META
2019-10-01,$137.07,22581930,MSFT
2019-10-02,$54.74,143069040,AAPL
2019-10-02,$58.896,33495480,GOOGL
2019-10-02,$174.60,16374150,META
2019-10-02,$134.65,32001760,MSFT
2019-10-03,$55.205,121410760,AAPL
2019-10-03,$59.4715,29388260,GOOGL
2019-10-03,$179.38,16789320,META
2019-10-03,$136.28,26379800,MSFT
2019-10-04,$56.7525,139022200,AAPL
2019-10-04,$60.548,24573720,GOOGL
2019-10-04,$180.45,10476400,META
2019-10-04,$138.12,23839550,MSFT
2019-10-07,$56.765,123557080,AAPL
2019-10-07,$60.4125,17580400,GOOGL
2019-10-07,$179.68,9359793,META
2019-10-07,$137.12,16601280,MSFT
2019-10-08,$56.10,117130800,AAPL
2019-10-08,$59.5065,20648520,GOOGL
2019-10-08,$177.75,10084900,META
2019-10-08,$135.67,26783340,MSFT
2019-10-09,$56.7575,76117680,AAPL
2019-10-09,$60.12,16264320,GOOGL
2019-10-09,$179.85,7648874,META
2019-10-09,$138.24,20178480,MSFT
2019-10-10,$57.5225,115851920,AAPL
2019-10-10,$60.4735,13364880,GOOGL
2019-10-10,$180.03,8980978,META
2019-10-10,$139.10,18396610,MSFT
2019-10-11,$59.0525,167960840,AAPL
2019-10-11,$60.7855,22529040,GOOGL
2019-10-11,$184.19,14998750,META
2019-10-11,$139.68,25551070,MSFT
2019-10-14,$58.9675,97653920,AAPL
2019-10-14,$60.8885,13678520,GOOGL
2019-10-14,$183.28,7203665,META
2019-10-14,$139.55,13591640,MSFT
2019-10-15,$58.83,92161920,AAPL
2019-10-15,$62.112,30544320,GOOGL
2019-10-15,$188.89,15143120,META
2019-10-15,$141.575,19917760,MSFT
2019-10-16,$58.5925,77146760,AAPL
2019-10-16,$62.15,23020560,GOOGL
2019-10-16,$189.55,10560340,META
2019-10-16,$140.41,20841690,MSFT
2019-10-17,$58.82,69091600,AAPL
2019-10-17,$62.64,21279620,GOOGL
2019-10-17,$190.39,9761548,META
2019-10-17,$139.69,22102800,MSFT
2019-10-18,$59.1025,97508680,AAPL
2019-10-18,$62.2205,31646400,GOOGL
2019-10-18,$185.85,16882860,META
2019-10-18,$137.41,32284430,MSFT
2019-10-21,$60.1275,89469920,AAPL
2019-10-21,$62.214,20601700,GOOGL
2019-10-21,$189.76,8580744,META
2019-10-21,$138.43,20716040,MSFT
2019-10-22,$59.99,90736000,AAPL
2019-10-22,$62.06,25636420,GOOGL
2019-10-22,$182.34,19854190,META
2019-10-22,$136.37,27935270,MSFT
2019-10-23,$60.795,79730200,AAPL
2019-10-23,$62.8815,23525620,GOOGL
2019-10-23,$186.15,12370820,META
2019-10-23,$137.24,31380310,MSFT
2019-10-24,$60.895,71665040,AAPL
2019-10-24,$62.9555,22809560,GOOGL
2019-10-24,$186.38,11505410,META
2019-10-24,$139.94,37278400,MSFT
2019-10-25,$61.645,73477200,AAPL
2019-10-25,$63.215,27104960,GOOGL
2019-10-25,$187.89,8061240,META
2019-10-25,$140.73,25959720,MSFT
2019-10-28,$62.2625,96572960,AAPL
2019-10-28,$64.449,65428220,GOOGL
2019-10-28,$189.40,13657870,META
2019-10-28,$144.19,35280140,MSFT
2019-10-29,$60.8225,142839480,AAPL
2019-10-29,$63.033,52654300,GOOGL
2019-10-29,$189.31,13574870,META
2019-10-29,$142.83,20589470,MSFT
2019-10-30,$60.815,124522080,AAPL
2019-10-30,$63.035,29203860,GOOGL
2019-10-30,$188.25,28734560,META
2019-10-30,$144.61,18496590,MSFT
2019-10-31,$62.19,139162080,AAPL
2019-10-31,$62.94,31903080,GOOGL
2019-10-31,$191.65,42286530,META
2019-10-31,$143.37,24605140,MSFT
2019-11-01,$63.955,151125320,AAPL
2019-11-01,$63.6125,28812140,GOOGL
2019-11-01,$193.62,21711830,META
2019-11-01,$143.72,33128370,MSFT
2019-11-04,$64.375,103271800,AAPL
2019-11-04,$64.4805,30632440,GOOGL
2019-11-04,$194.72,16371290,META
2019-11-04,$144.55,16912000,MSFT
2019-11-05,$64.2825,79897720,AAPL
2019-11-05,$64.572,25148540,GOOGL
2019-11-05,$194.32,9941954,META
2019-11-05,$144.46,18250170,MSFT
2019-11-06,$64.31,75864480,AAPL
2019-11-06,$64.5505,24625300,GOOGL
2019-11-06,$191.55,10973020,META
2019-11-06,$144.06,16575800,MSFT
2019-11-07,$64.8575,94940320,AAPL
2019-11-07,$65.347,45140100,GOOGL
2019-11-07,$190.42,13473000,META
2019-11-07,$144.26,17786720,MSFT
2019-11-08,$65.035,70082000,AAPL
2019-11-08,$65.45,30437840,GOOGL
2019-11-08,$190.84,10764780,META
2019-11-08,$145.96,16752940,MSFT
2019-11-11,$65.55,82029840,AAPL
2019-11-11,$64.914,17237200,GOOGL
2019-11-11,$189.61,8637768,META
2019-11-11,$146.11,14370180,MSFT
2019-11-12,$65.49,87388920,AAPL
2019-11-12,$64.8605,28886840,GOOGL
2019-11-12,$194.47,17615450,META
2019-11-12,$147.07,18648710,MSFT
2019-11-13,$66.1175,103270360,AAPL
2019-11-13,$64.809,18721700,GOOGL
2019-11-13,$193.19,11009800,META
2019-11-13,$147.31,17444230,MSFT
2019-11-14,$65.66,89582240,AAPL
2019-11-14,$65.4575,29000780,GOOGL
2019-11-14,$193.15,9059897,META
2019-11-14,$148.06,19755100,MSFT
2019-11-15,$66.44,100374680,AAPL
2019-11-15,$66.677,39299100,GOOGL
2019-11-15,$195.10,11530230,META
2019-11-15,$149.97,23508810,MSFT
2019-11-18,$66.775,86803600,AAPL
2019-11-18,$65.992,27987480,GOOGL
2019-11-18,$197.40,16176110,META
2019-11-18,$150.34,21554760,MSFT
2019-11-19,$66.5725,76278400,AAPL
2019-11-19,$65.6295,21872580,GOOGL
2019-11-19,$199.32,19070290,META
2019-11-19,$150.39,23960160,MSFT
2019-11-20,$65.7975,106439680,AAPL
2019-11-20,$65.093,28917400,GOOGL
2019-11-20,$197.51,12370240,META
2019-11-20,$149.62,25720060,MSFT
2019-11-21,$65.5025,121395120,AAPL
2019-11-21,$65.007,25546760,GOOGL
2019-11-21,$197.93,12130990,META
2019-11-21,$149.48,18576080,MSFT
2019-11-22,$65.445,65325040,AAPL
2019-11-22,$64.6835,27778240,GOOGL
2019-11-22,$198.82,9959817,META
2019-11-22,$149.59,15841680,MSFT
2019-11-25,$66.5925,84118080,AAPL
2019-11-25,$65.282,23593160,GOOGL
2019-11-25,$199.79,15286440,META
2019-11-25,$151.23,22428590,MSFT
2019-11-26,$66.0725,105339520,AAPL
2019-11-26,$65.65,21941780,GOOGL
2019-11-26,$198.97,11748660,META
2019-11-26,$152.03,24635100,MSFT
2019-11-27,$66.96,65544480,AAPL
2019-11-27,$65.6065,18810720,GOOGL
2019-11-27,$202.00,12760570,META
2019-11-27,$152.32,15201290,MSFT
2019-11-29,$66.8125,46617440,AAPL
2019-11-29,$65.2045,12801380,GOOGL
